file,iso,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
nbq-x-bible.csv,nbq,50000,8.938752427,8.9970517336,9.1355851666,9.3084331266,8.9388568999,8.9619225146,9.09216652,9.0374424561,8.9525226345,PBC
glk-x-bible.csv,glk,16665,8.9308214642,9.029035537,9.1620372081,9.3524854884,8.9310475406,8.9596430687,9.126248383,9.0232608404,8.9589350866,PBC
tac-x-bible.csv,tac,50000,8.9497500609,9.0188118725,9.1892382183,9.3964406094,8.9498582211,8.9737494746,9.1363116542,9.0725349315,8.9602254608,PBC
moc-x-bible.csv,moc,50000,8.9523358333,9.0276156605,9.215677185,9.4419241628,8.9524453339,8.9766403752,9.1675585874,9.0883882908,8.9616632202,PBC
wol-x-bible.csv,wol,50000,8.9503026595,8.9960216653,9.0945561683,9.2237144111,8.9503992724,8.9717153164,9.0620560844,9.0189647149,8.9656928034,PBC
deu-x-bible-erben.csv,deu,50000,8.9567307767,9.0210461216,9.1743191999,9.3641502459,8.9568358113,8.980035254,9.129258631,9.0662634312,8.9665096896,PBC
fra-x-bible-ostervald1867.csv,fra,50000,8.9568062297,9.0256949179,9.1966390538,9.4040654672,8.9569148399,8.9809045241,9.1453365277,9.080070529,8.966742133,PBC
prs-x-bible-todays.csv,prs,50000,8.9580573868,9.0157651884,9.1464173014,9.3125068929,8.958158142,8.9804079191,9.1007780621,9.0503631707,8.9681880349,PBC
fra-x-bible-perret.csv,fra,50000,8.9643167832,9.0432899098,9.2431653357,9.4813833783,8.9644276484,8.9889260412,9.1945216682,9.1095096276,8.9725023927,PBC
gyr-x-bible-2002.csv,gyr,50000,8.9586275598,9.0182541459,9.1608625693,9.3380283947,8.9587326476,8.9819347229,9.117090973,9.0604311955,8.9740081979,PBC
deu-x-bible-schlachter2000.csv,deu,50000,8.9657861884,9.0257445943,9.1649095756,9.3397555506,8.9658889352,8.9885793938,9.1220951852,9.0646218512,8.9760833922,PBC
bud-x-bible.csv,bud,50000,8.9677761548,9.0359867763,9.1998931207,9.4014066094,8.9678820757,8.991281666,9.1549431093,9.0852833454,8.9772576036,PBC
dak-x-bible.csv,dak,50000,8.9700819033,9.0416395773,9.2168756673,9.4298004973,8.9701896329,8.9939888637,9.1603170002,9.0963977107,8.9779532648,PBC
por-x-bible-newworld1996.csv,por,50000,8.9703434794,9.0429254669,9.2235994974,9.4415533305,8.9704526214,8.9945631946,9.1695058238,9.1009781153,8.9794293126,PBC
ewe-x-bible.csv,ewe,50000,8.9668174558,9.0309308234,9.1848092743,9.3748321717,8.9669230736,8.9902492552,9.1374889291,9.0769448024,8.9794637482,PBC
myy-x-bible.csv,myy,50000,8.9687105547,9.0363873791,9.2021866492,9.4045487299,8.9688180502,8.9925612087,9.1568049918,9.0879778583,8.9809729227,PBC
por-x-bible-linguagemdehoje.csv,por,50000,8.9713568857,9.0277662618,9.1549436847,9.3170428408,8.9714572743,8.9936240211,9.1148060612,9.0611125864,8.9822432987,PBC
dan-x-bible-hverdagsdansk.csv,dan,50000,8.9712138464,9.0311433984,9.170972209,9.346387115,8.9713169585,8.9940884265,9.1373385803,9.0705703406,8.9850935333,PBC
ipi-x-bible.csv,ipi,50000,8.9675412086,9.0101439932,9.1014856476,9.2215491732,8.967637456,8.9888591509,9.0631815631,9.0311737559,8.9866720432,PBC
zsm-x-bible-goodnews.csv,zsm,50000,8.9750259079,9.0255346613,9.1352141892,9.2777967305,8.9751233216,8.9966251342,9.0944528864,9.0517609595,8.9878695247,PBC
lef-x-bible.csv,lef,50000,8.9814987164,9.0514838528,9.222586138,9.4308944207,8.9816062365,9.005356945,9.1715088028,9.1047494641,8.9889102873,PBC
sqi-x-bible.csv,sqi,50000,8.9842017653,9.0616600621,9.2507030693,9.4794133587,8.9843095114,9.0081210701,9.2035820744,9.1206798981,8.9924375243,PBC
pag-x-bible.csv,pag,50000,8.9875104432,9.0521864618,9.2048154029,9.3943711408,8.9876147549,9.0106556774,9.1649406606,9.0964727152,8.9993856653,PBC
zsm-x-bible-todaysmalay.csv,zsm,50000,8.9869392413,9.0380683535,9.1491627138,9.2934040132,8.9870367511,9.0085603424,9.1087620011,9.0647207935,8.9998335879,PBC
por-x-bible-almeidaatualizada.csv,por,50000,8.9947009637,9.0702981838,9.2591229481,9.4857430797,8.9948106145,9.0190360419,9.2016275423,9.131552246,9.004617392,PBC
soy-x-bible.csv,soy,50000,8.9951843862,9.0507858531,9.1767990206,9.3370243629,8.9952851985,9.0175410407,9.1370281357,9.0842626968,9.0080340616,PBC
nsn-x-bible.csv,nsn,50000,8.9938258125,9.0540439035,9.198201179,9.3767593418,8.9939311389,9.0171831889,9.1489364359,9.0969477355,9.0080760914,PBC
npy-x-bible.csv,npy,50000,9.0052814549,9.0683128012,9.2124127084,9.3937229019,9.0053832807,9.0278754323,9.1718592024,9.1075955603,9.0141990927,PBC
fuf-x-bible.csv,fuf,50000,9.0045123168,9.0809895809,9.2685053022,9.4951254914,9.0046204022,9.0285050471,9.2297446378,9.1399671777,9.0149730829,PBC
nds-x-bible.csv,nds,50000,9.0027792715,9.0694173554,9.2304911844,9.4280046486,9.0028857139,9.0263940678,9.1768152301,9.1184807297,9.0156228235,PBC
ind-x-bible-kabarbaik.csv,ind,50000,9.0028042481,9.0562993803,9.1744030312,9.3263954303,9.0029030347,9.0247107911,9.1342281446,9.0858387401,9.0158627905,PBC
dob-x-bible.csv,dob,50000,9.008260174,9.074580865,9.2305009254,9.4240155908,9.0083643011,9.0313668753,9.1943091408,9.1196178615,9.0193311002,PBC
deu-x-bible-reinhardt1910.csv,deu,50000,9.0106894679,9.0762888114,9.2306531244,9.4221385806,9.010793692,9.0338147912,9.1863206786,9.1210020257,9.0205792722,PBC
pan-x-bible.csv,pan,50000,9.0079723417,9.0682337135,9.2085520347,9.3841971117,9.0080754907,9.0308510292,9.1616063127,9.1078751593,9.0217183171,PBC
msa-x-bible-klinkert.csv,msa,50000,9.00892188,9.0663122887,9.1966883115,9.3619515408,9.009022985,9.0313458487,9.1536290604,9.1012218569,9.0222902232,PBC
amu-x-bible.csv,amu,50000,9.019528732,9.1003485082,9.2985449041,9.5366140785,9.0196371905,9.0436067464,9.249825987,9.1631452471,9.0247912234,PBC
mbc-x-bible.csv,mbc,50000,9.0194313848,9.0808036318,9.2234056865,9.4018725903,9.0195344167,9.0422867019,9.1798296842,9.1209613062,9.0331346051,PBC
mxq-x-bible.csv,mxq,50000,9.0276340658,9.1255786322,9.3738470899,9.6630661574,9.0277463658,9.0525765293,9.3341197715,9.2098080139,9.0336160589,PBC
vie-x-bible-2002.csv,vie,50000,9.0167282814,9.0528966461,9.1214666175,9.2163989228,9.0168164008,9.0362352042,9.0834075693,9.0633601442,9.0359830952,PBC
too-x-bible.csv,too,50000,9.0306422387,9.1241288774,9.359878458,9.6363832561,9.0307538061,9.0554193107,9.3215533945,9.2031462857,9.0365467278,PBC
mir-x-bible.csv,mir,50000,9.0311213352,9.1353416249,9.4030179265,9.7111157923,9.0312352146,9.0564171455,9.3594318205,9.2285156254,9.0380486568,PBC
aui-x-bible.csv,aui,12773,9.0134938389,9.1726951745,9.3779322342,9.6556627242,9.0137929752,9.0468807704,9.3722295808,9.1643559697,9.0392122746,PBC
fra-x-bible-louissegond.csv,fra,50000,9.0308999634,9.1009860885,9.2715264707,9.4792212617,9.0310071848,9.0546907877,9.2208496815,9.1537889377,9.0432114408,PBC
aln-x-bible.csv,aln,50000,9.0370032173,9.1181980942,9.3175678594,9.5566570266,9.0371118552,9.0611201941,9.2616237536,9.1816091824,9.0451790605,PBC
gyr-x-bible-urubicha.csv,gyr,50000,9.0300528285,9.0932572983,9.2430005499,9.4285411811,9.0301575222,9.053275964,9.1969055055,9.1371650015,9.0456738745,PBC
lob-x-bible.csv,lob,50000,9.0360540553,9.0947284626,9.2277753,9.3961024902,9.0361551677,9.058480049,9.185233534,9.1303719364,9.0468251628,PBC
mwv-x-bible.csv,mwv,50000,9.0405185597,9.118986743,9.3106342744,9.541708758,9.0406265535,9.0644912263,9.2671426355,9.1791827732,9.0491437167,PBC
sxn-x-bible-siau.csv,sxn,50000,9.0416727747,9.1391123977,9.3893947155,9.6793728591,9.0417862757,9.0668788561,9.3355239343,9.2257886748,9.0507786991,PBC
fra-x-bible-paroledevie.csv,fra,50000,9.0369967632,9.096421372,9.2330786952,9.4049323289,9.0370989731,9.0596657335,9.1850036527,9.1341314699,9.0510239941,PBC
fra-x-bible-newworld.csv,fra,50000,9.0390125238,9.1067182021,9.269436458,9.4689120227,9.0391186473,9.0625569472,9.2157481822,9.1559649471,9.0513895623,PBC
spa-x-bible-nuevointernacional.csv,spa,50000,9.0438450979,9.1222555733,9.31458289,9.5459710328,9.0439534896,9.0679044197,9.2586224098,9.183162481,9.0543186349,PBC
dan-x-bible-1931.csv,dan,50000,9.04237397,9.1100507943,9.2714511555,9.4699886698,9.0424794411,9.0657754888,9.2207480035,9.1581861738,9.0545087274,PBC
sqi-x-bible-interconfessional.csv,sqi,50000,9.0507875687,9.1223452427,9.2875510187,9.4925762263,9.050890676,9.073674523,9.2436854466,9.1688492317,9.0591282825,PBC
mam-x-bible-northern.csv,mam,50000,9.0493759662,9.1034481763,9.2239782009,9.3780610615,9.0494756316,9.0714726543,9.1751674803,9.1344566862,9.0646558395,PBC
kyc-x-bible.csv,kyc,50000,9.0558729301,9.1126718338,9.2434554449,9.4080095469,9.055975204,9.0785478706,9.1959078032,9.1488775875,9.0720071073,PBC
xla-x-bible.csv,xla,50000,9.0629844917,9.1313393827,9.2958668841,9.4970890214,9.0630908433,9.0865786044,9.2409938083,9.1814043741,9.0766575794,PBC
urd-x-bible-2007.csv,urd,50000,9.0647008388,9.1282371284,9.2756503917,9.4592910523,9.0648040677,9.0875984193,9.2193163317,9.169987189,9.0777727633,PBC
spa-x-bible-nuevaviviente.csv,spa,50000,9.0694094656,9.146088707,9.3311512342,9.5553655925,9.0695164908,9.0931641395,9.2732283191,9.2031188088,9.0798705042,PBC
plt-x-bible-newworld.csv,plt,50000,9.0731761671,9.1473595461,9.3260125808,9.5431731585,9.0732828814,9.096858952,9.2729988619,9.2020843514,9.0844016725,PBC
daa-x-bible.csv,daa,50000,9.0746001717,9.142002884,9.2966836684,9.4897415364,9.0747026473,9.0973410385,9.2552461286,9.184907062,9.0866726205,PBC
nhy-x-bible.csv,nhy,50000,9.0771855401,9.1539224893,9.3381470894,9.5619004055,9.0772920942,9.100837455,9.2988060834,9.2101222327,9.087258537,PBC
crq-x-bible.csv,crq,50000,9.0848711896,9.1792522991,9.4169224131,9.6947854012,9.0849828832,9.1096737535,9.3642463584,9.259190298,9.0911147057,PBC
crt-x-bible.csv,crt,50000,9.0865680365,9.1811078425,9.4191500281,9.6973923419,9.0866797352,9.1113717569,9.3662629829,9.2611792888,9.0928214906,PBC
deu-x-bible-luther1912.csv,deu,50000,9.0837630406,9.1479918239,9.2968302851,9.4822141191,9.0838662,9.1066469004,9.2452511058,9.1900702122,9.0946668775,PBC
njm-x-bible.csv,njm,50000,9.0848866397,9.1604694329,9.3425220225,9.5634297842,9.0849934588,9.1085941535,9.2910102725,9.216354259,9.0957202105,PBC
shk-x-bible.csv,shk,50000,9.0841302422,9.1460939942,9.2848705534,9.4604764649,9.084230678,9.1064112947,9.238310086,9.182546159,9.0957452695,PBC
zar-x-bible.csv,zar,50000,9.083719304,9.152059768,9.314201708,9.5135870457,9.0838245004,9.1070591234,9.2657761362,9.2001499365,9.0988444162,PBC
mzz-x-bible.csv,mzz,11959,9.0657540581,9.2154642802,9.3874225445,9.6345034911,9.0660526301,9.0979727176,9.3752728937,9.1899126455,9.1011394746,PBC
zsr-x-bible.csv,zsr,50000,9.0872176184,9.1540432527,9.3107581049,9.5046193275,9.0873218177,9.110335405,9.2629371724,9.1994654859,9.1020908329,PBC
lip-x-bible.csv,lip,50000,9.0919259984,9.1568184213,9.3059774802,9.4920535237,9.0920286266,9.1146926024,9.252883317,9.1984239244,9.1028554397,PBC
snw-x-bible.csv,snw,50000,9.0940334799,9.1659662546,9.334874461,9.542629454,9.0941380542,9.1172415623,9.2906588826,9.2153055314,9.1056118769,PBC
szb-x-bible.csv,szb,50000,9.0895210231,9.1496381254,9.2878753662,9.4612479704,9.0896233834,9.1122213734,9.2434392923,9.1879726099,9.1063667928,PBC
fra-x-bible-geneve1669.csv,fra,50000,9.0953210249,9.1648733528,9.3270667018,9.527529201,9.0954249445,9.1183811208,9.2845668652,9.2115435533,9.1063673779,PBC
alz-x-bible.csv,alz,50000,9.0957934739,9.1621862997,9.3153775072,9.5060181637,9.0958964343,9.1186366816,9.266754137,9.2052606317,9.1078751402,PBC
deu-x-bible-luther1545.csv,deu,50000,9.0976007439,9.161887235,9.3098411599,9.4945186269,9.0977034044,9.1203742923,9.259489411,9.2031938651,9.1084432263,PBC
gle-x-bible.csv,gle,50000,9.1003401811,9.1720421246,9.3396695107,9.5460935311,9.1004444494,9.1234793333,9.2874812412,9.2206664661,9.1100638701,PBC
snp-x-bible-lambau.csv,snp,50000,9.1034442664,9.1611087872,9.2868536447,9.4481169107,9.1035426117,9.1252555,9.2441915282,9.1921312463,9.113285041,PBC
amk-x-bible.csv,amk,50000,9.103783061,9.1649821846,9.3021501136,9.4757436055,9.1038835284,9.126069472,9.2614392648,9.2010661513,9.1176621763,PBC
tte-x-bible.csv,tte,50000,9.1052470111,9.1733133631,9.3306761739,9.526058682,9.1053501977,9.1281430376,9.2853872407,9.2177978404,9.1182943344,PBC
crm-x-bible.csv,crm,50000,9.1128178426,9.2257231565,9.5117780577,9.8387733315,9.1129312591,9.138014731,9.4692506127,9.324601017,9.1197485216,PBC
myu-x-bible.csv,myu,50000,9.1078593033,9.1772096539,9.3388516589,9.5386186717,9.1079632019,9.1309138414,9.2963212852,9.2237114995,9.1199939323,PBC
bul-x-bible-veren.csv,bul,50000,9.1155701168,9.1973564986,9.3930761447,9.6294053251,9.1156768216,9.1392587785,9.3420685504,9.2572482309,9.1237778149,PBC
shu-x-bible.csv,shu,50000,9.1197308983,9.2003486971,9.3858198995,9.6135683086,9.1198343899,9.1427100101,9.34334289,9.2530241895,9.124488945,PBC
mai-x-bible.csv,mai,50000,9.1126445431,9.1690394923,9.290733718,9.4476503117,9.1127420704,9.1342735464,9.2509171986,9.198261401,9.1260198563,PBC
cbc-x-bible.csv,cbc,50000,9.1174874238,9.2004856695,9.3996145095,9.6395862796,9.1175943796,9.1412333673,9.3682919458,9.2617373312,9.1263097588,PBC
spa-x-bible-lapalabra.csv,spa,50000,9.1161856159,9.2020403978,9.4122546455,9.6626907513,9.1162944702,9.1403522375,9.3548777795,9.26923571,9.1266005292,PBC
deu-x-bible-interlinear.csv,deu,50000,9.1170798284,9.1836457776,9.3345342936,9.523548776,9.117181445,9.1396274202,9.2912182648,9.2245932432,9.1280787165,PBC
tzj-x-bible-eastern.csv,tzj,50000,9.1139961582,9.1734496208,9.3063704354,9.4749560226,9.114096383,9.1362252053,9.2683360047,9.2081982343,9.1307713619,PBC
bgz-x-bible.csv,bgz,50000,9.1200995186,9.1993756111,9.389306091,9.6189927836,9.12020622,9.1437835801,9.3326132145,9.2575344238,9.1308271416,PBC
msy-x-bible.csv,msy,50000,9.1207470961,9.1812248723,9.3168167116,9.488238611,9.1208476562,9.1430498017,9.2693436191,9.217021378,9.135118112,PBC
kpr-x-bible.csv,kpr,50000,9.1189147306,9.1680529237,9.2695802087,9.4036437501,9.1190089293,9.1397954859,9.2376654066,9.1895762442,9.1361040774,PBC
lem-x-bible.csv,lem,50000,9.1192215639,9.1701486989,9.2771337631,9.4171833011,9.1193170034,9.1403783323,9.2398368497,9.1939965885,9.1361291986,PBC
ell-x-bible-karalis2.csv,ell,50000,9.1272513134,9.204464352,9.3853044106,9.6065421963,9.1273560309,9.1504966474,9.3438262841,9.2574337156,9.1365547651,PBC
hin-x-bible-newworld.csv,hin,50000,9.1215514701,9.1738347384,9.283834616,9.4276418824,9.1216470371,9.1427405973,9.2488508752,9.1984592933,9.1374083419,PBC
cat-x-bible-inter.csv,cat,50000,9.1281159426,9.2014914123,9.3710896616,9.580419294,9.1282194313,9.1510852803,9.3290092416,9.2497534945,9.1392519814,PBC
cbr-x-bible.csv,cbr,50000,9.1314905417,9.2028029576,9.3682845592,9.5725889804,9.1315942447,9.1545038925,9.3264892411,9.2501773057,9.1424739399,PBC
bsn-x-bible.csv,bsn,50000,9.1328834889,9.2214649644,9.4363715337,9.692697089,9.1329916938,9.1569105529,9.4076745814,9.2892469377,9.1434912383,PBC
deu-x-bible-luther1545letztehand.csv,deu,50000,9.1331040375,9.2011415356,9.3588565661,9.5541071477,9.1332075549,9.1560699515,9.3024767603,9.2461348607,9.1438259896,PBC
ubu-x-bible-nopenge.csv,ubu,50000,9.1283552936,9.1745359618,9.2690393653,9.3944712267,9.1284488089,9.1490750777,9.2311332749,9.1940137254,9.1473447561,PBC
fra-x-bible-pirotclamer.csv,fra,50000,9.136660001,9.2115935814,9.3900820649,9.6072570562,9.1367660254,9.1601886289,9.334293077,9.2655137597,9.1490341563,PBC
fra-x-bible-crampon.csv,fra,50000,9.138631575,9.2165659611,9.4045874046,9.6314965545,9.1387388146,9.162431716,9.3482059007,9.2748441813,9.1508451674,PBC
adh-x-bible.csv,adh,50000,9.1371220148,9.1978450491,9.3326693504,9.5036108314,9.1372219077,9.1592773733,9.2848755806,9.2327528794,9.1510547008,PBC
ita-x-bible-diodati.csv,ita,50000,9.1416725858,9.2124512045,9.3789107214,9.5832687913,9.1417773784,9.1649237118,9.3279986935,9.2613988334,9.1535126865,PBC
ind-x-bible-newworld.csv,ind,50000,9.1409690818,9.1994270848,9.3268318028,9.4898956089,9.1410675141,9.1627986435,9.27820717,9.2309599109,9.1539235896,PBC
bdd-x-bible.csv,bdd,50000,9.1501476586,9.23004411,9.4164124445,9.6438364446,9.1502522939,9.1733762249,9.3687150489,9.2845259254,9.1568573138,PBC
aby-x-bible.csv,aby,50000,9.1449744804,9.2089147246,9.3531712034,9.5343143374,9.1450757373,9.1674354943,9.3058746976,9.247740261,9.1570655614,PBC
cat-x-bible-evangelica.csv,cat,50000,9.1461101725,9.2262951628,9.4158343055,9.6459650544,9.1462158476,9.1695690078,9.3731048411,9.2830439858,9.1570677979,PBC
plt-x-bible-interconfessional.csv,plt,50000,9.1459105929,9.2196755903,9.3904253841,9.6008762964,9.1460142416,9.1689152262,9.3519823288,9.2684704863,9.1571459566,PBC
mvp-x-bible.csv,mvp,50000,9.147719329,9.227154118,9.4118220651,9.6378002092,9.1478236015,9.1708688514,9.3783386518,9.280660841,9.157857784,PBC
pir-x-bible.csv,pir,50000,9.1469212998,9.2061727852,9.3331039092,9.4966263623,9.1470185026,9.1684829162,9.2914352614,9.236289585,9.1590121009,PBC
xbr-x-bible.csv,xbr,50000,9.1520741729,9.259973335,9.5285472374,9.8388199765,9.1521858323,9.1768780065,9.488999921,9.3501966081,9.1591720839,PBC
pes-x-bible-newworld.csv,pes,50000,9.1489518435,9.214565614,9.3577275301,9.539746641,9.1490506493,9.1708774397,9.3121564299,9.250330159,9.1594656617,PBC
fuv-x-bible.csv,fuv,50000,9.148305227,9.2180595323,9.377323474,9.5754218805,9.1484076202,9.1710273298,9.3381798424,9.2621827936,9.1602625782,PBC
ell-x-bible-karalis.csv,ell,50000,9.1517602044,9.2299542756,9.4125331305,9.6357113035,9.1518647988,9.17497831,9.3700827236,9.283293037,9.1610592786,PBC
nca-x-bible.csv,nca,50000,9.1484313702,9.1975118555,9.2977264654,9.4305595638,9.1485248259,9.1691471143,9.2642291987,9.2180815106,9.1660744103,PBC
bar-x-bible.csv,bar,50000,9.1571243228,9.2316539487,9.4097493085,9.6260131898,9.1572306577,9.1807192554,9.3552302142,9.2858623773,9.1701041124,PBC
por-x-bible-versaofacil.csv,por,50000,9.1592367585,9.2269568637,9.3792845952,9.5700809151,9.1593379745,9.1816951466,9.3340007572,9.2678632074,9.1709735739,PBC
fra-x-bible-segond21.csv,fra,50000,9.1597334732,9.2285788806,9.3828994591,9.5763948651,9.15983443,9.1821377411,9.3438225241,9.2696927553,9.1720932766,PBC
dgz-x-bible.csv,dgz,50000,9.1548327889,9.2064235635,9.3133721762,9.453933208,9.154927379,9.1758036919,9.2803814689,9.2294601484,9.1725760132,PBC
kud-x-bible.csv,kud,50000,9.1633488136,9.2439521856,9.4340739823,9.6648223206,9.1634543934,9.1867860937,9.3860812917,9.3007679847,9.1728108066,PBC
mam-x-bible-todossantos.csv,mam,50000,9.1611820106,9.2281374874,9.3800947137,9.5698259674,9.1612838894,9.1837845155,9.334059345,9.2697156336,9.1737611819,PBC
zab-x-bible.csv,zab,50000,9.1664331041,9.245016703,9.4268926169,9.6498153353,9.1665370451,9.1895072756,9.3879370953,9.2973247803,9.1770298316,PBC
mux-x-bible.csv,mux,50000,9.1652176822,9.2186983874,9.3318697545,9.4789522695,9.1653138526,9.1865378226,9.2906973886,9.2446391976,9.1800243525,PBC
fub-x-bible.csv,fub,50000,9.175152713,9.2398575856,9.3824848767,9.5630303177,9.1752522927,9.1972455894,9.3391854584,9.2764034559,9.1883196678,PBC
opm-x-bible.csv,opm,50000,9.1763468464,9.237848936,9.3713585772,9.5418932974,9.176445166,9.1981567187,9.3307994709,9.2707518135,9.1886354573,PBC
fra-x-bible-courant1997.csv,fra,50000,9.175844985,9.2428437427,9.3912520204,9.5783843348,9.1759450203,9.1980422562,9.3482659874,9.2813672309,9.1887695314,PBC
awa-x-bible.csv,awa,50000,9.1779615872,9.2494182726,9.414431122,9.6179664943,9.1780650937,9.2009280887,9.3609712656,9.2964834717,9.1891842972,PBC
gvc-x-bible.csv,gvc,50000,9.1821133748,9.2421727694,9.3715346048,9.5374357448,9.1822110941,9.2037877769,9.3312643274,9.2734392669,9.1956672142,PBC
mkd-x-bible-2004.csv,mkd,50000,9.1910652761,9.2729959275,9.4627958341,9.6942459611,9.1911695597,9.2142171053,9.4154739571,9.3280290948,9.2004716241,PBC
deu-x-bible-newworld.csv,deu,50000,9.1898473607,9.2580435553,9.413799532,9.6073190978,9.1899498613,9.2125870359,9.3629463768,9.3013849945,9.2018376276,PBC
aln-x-bible-newworld.csv,aln,50000,9.195398879,9.2752809034,9.459357547,9.6845736574,9.1955026965,9.218444402,9.4018978744,9.3280899873,9.2041668599,PBC
deu-x-bible-schlachter.csv,deu,50000,9.1920021139,9.2628817212,9.4264766936,9.6283515351,9.1921055696,9.2149561544,9.3707853923,9.3094995372,9.2042172615,PBC
snp-x-bible-komongu.csv,snp,50000,9.1951541599,9.2571034849,9.3905334407,9.5611856457,9.1952520238,9.2168623621,9.3457331697,9.289500351,9.2050467454,PBC
fra-x-bible-despeuples.csv,fra,50000,9.1918704438,9.2666597547,9.4413727283,9.6551650991,9.1919750346,9.2150805056,9.3874503152,9.3177891681,9.2059110401,PBC
ubu-x-bible-kala.csv,ubu,50000,9.1871946651,9.2365348355,9.337976604,9.4717002787,9.1872887424,9.2080429017,9.2986930073,9.2579549457,9.2067444786,PBC
fra-x-bible-nouvellesegond.csv,fra,50000,9.1996771786,9.2698354385,9.4264021606,9.6224465634,9.1997779806,9.2220467846,9.3840808822,9.311382598,9.2125739401,PBC
fai-x-bible.csv,fai,50000,9.1951490912,9.2590027737,9.4038067506,9.5849773589,9.1952508338,9.2177144649,9.3560726545,9.2985405047,9.2139062205,PBC
